"num"	"date"	"title"	"contents"
"6094"	"2016-11-07"	"‘예능인력소’ 김수용, 준비된 예능 보석…“직접 연락해 찾아와”"	"..예능 대세다운 강력한 입담과 개그로 큰 웃음을 몰.. 김수용은 특히 오랜 예능 경력에도 불구하고, 바라지가 아닌 빛날이로 ‘예능인력소’에 직접 연락해 제 발로 찾아왔다”고 소개했다.“최근에 무한도전 ‘예능인력소’는 7일 오후 9시40분에 만나볼 수 있다."
"6095"	"2016-11-07"	"추성훈, 다 큰 ‘희사랑’ 김희철과 인증샷"	"‘아는 형님’ 촬영을 함께한 추성훈과 김희철의 사진이 공개됐다. ..아는 형님’에서 추성훈의 딸 사랑 양으로 분장한 김희철은 사..‘아는 형님’에서 김희철은 ‘아는 형님’이 김희철의 인생 예능이라 불리는 것처럼 그는 방송 내내 독보적인 예능감으로 활약했다."
"6096"	"2016-11-07"	"KT, TV리모컨으로 즐기는 올레 TV 360도 기가 VR 공개"	"현재위치 : Home > 뉴스 > 모바일 > VR > ....형비디오(VOD)를 재생한다.인기 VR 콘텐츠로는 KT가 독점으로 제공하는 MBC 예능프로그램 ‘무한도전 미국편’ ‘복면가왕 특집편’ 등이 있다. 무한 도전 미국편 최근 KT 모바일 tv 서비스인"
"6097"	"2016-11-07"	"‘최순실 패러디’ 주말 예능 접수…“왜 제 앞에서 이대 얘기를 해요?”"	"사진=방송화면 캡처 ‘최순실(60·최서원으로 개명) 패러디’가 주말 예능을 접수했다. 지난 5~6일 방송된 tvN ‘SNL코리아’, KBS2..‘무한도전’ 등 주말 예능 프로그램은 박근혜 대통령을 겨냥한 예능프로그램도 있었다.‘무한도전’은 5일 방송에서"
"6098"	"2016-11-07"	"탑독 야노 \"바퀴벌레 같은 생존력, '정글의법칙' 나가고 싶어\""	"기사입력 201....예능 프로그램을 언급했다. \"'정글의 법칙'에 나가고 싶다\"고 털어놨다. '정글의 법칙'에 출연한다면 험난한 상황에서도 헤쳐나갈 수 있는 바퀴벌레같은 능력을 가지고 있다.'1박 2일'도 좋다\"고 의지를 표현했다. \"정글은 제가 가야한다."
"6099"	"2016-11-07"	"알리, SNS에 팝콘 사진 게재…‘복면가왕’ 팝콘소녀 인정? “이렇게 스포하는 건가요”"	"사진=알리 인스타그램 MBC 예능 '일밤-복면가왕'(이하 복면가왕) 팝콘소녀의 유력한 후보로 지목되고 있는 가수 알리의 최근 인스타그램 게시물이 많은 누리꾼의 시선을 집중시키고 있다. 알리..한편 지난 6일 방송된 MBC 예능 프로그램 '복면가왕'에서는"
"6100"	"2016-11-07"	"'TV만 있어도 VR 즐긴다' KT, 올레tv 360도 기가VR 공개"	"▲모델들이 KT가 공개한 IPTV+VR 상품 '올레tv 360도 기가 VR'을 소개..인기 VR 콘텐츠로는 KT가 독점으로 제공하는 MBC 예능프로그램 '무한도전 미국편' '복면가왕 특집편' 등이 있다. 무한 도전 미국편 최근 KT 모바일 tv 서비스인"
"6101"	"2016-11-07"	"'킹 오브 킹즈' 홍보모델 '양세형' 발탁"	"'킹 오브 킹즈(King of Kings)'의 공식 홍보모델로 개그맨 양세형을 선정했다고 11월 7일 밝혔다.<U+00A0>  특히 최근 MBC 간판 예능 프로그램 '무한도전'을 비롯해 '숏터뷰' 등에서 종횡무진하며 예능계 블루칩으로 떠오르고 있어 ..형이 함께하는"
"6102"	"2016-11-07"	"'킹 오브 킹즈' 홍보모델 '양세형' 발탁"	"'킹 오브 킹즈(King of Kings)'의 공식 홍보모델로 개그맨 양세형을 선정했다고 11월 7일 밝혔다.<U+00A0>  특히 최근 MBC 간판 예능 프로그램 '무한도전'을 비롯해 '숏터뷰' 등에서 종횡무진하며 예능계 블루칩으로 떠오르고 있어 ..형이 함께하는"
"6103"	"2016-11-07"	"KT, 세계 최초 IPTV VR서비스 \"VR 대중화 이끈다\""	"..형비디오(VOD)를 재생하고 TV리모컨으로 360도 상/하/좌/우는 물론 확대/축소..인기 VR 콘텐츠로는 KT가 독점으로 제공하는 MBC 예능프로그램 '무한도전 미국편' '복면가왕 특집편' 등이 있다. 무한 도전 미국편 최근 KT 모바일 tv 서비스인"
"6104"	"2016-11-07"	"울산 남구, 청소년 토크 콘서트 '쿰' 서장훈 초청"	"<U+00A0> <U+00A0> ▲ 제12회 토크콘서트 ‘쿰’은 전 국가대표 농구선수 서장훈이 울산의 청소년들에게 꿈멘토로 나선다. 울산 남구청(청장 서동욱)이 주최하고..‘무한도전 ‘아는 형님 ’ 등 다양한 프로그램에 출연해 승승장구하며 대한민국 대표 예능대세로 인정받고 있다"
"6105"	"2016-11-07"	"전 국가대표 농구선수 ‘서장훈’, ‘쿰’에서 울산 청소년을 만난다."	"쿰_서장훈 [울산=환경일보]오부묵 기자 = 울산 남구청(구청장 서동욱)이 주최하고 문수청소년문화의집(관장 박란이)이 주관하는 제..‘무한도전’, ‘아는 형님’, ‘힐링캠프’ 등 다양한 프로그램에 출연 승승장구하며 대한민국 대표 예능대세로 인정받고 있다."
"6106"	"2016-11-07"	"KT, 세계최초 IPTV VR서비스 출시…“VR기기 없어도 돼”"	"..형비디오(VOD)를 재생하고 ..인기 VR 콘텐츠로는 KT가 독점으로 제공하는 MBC 예능프로그램 ‘무한도전 미국편’ ‘복면가왕 특집편’ 등이 있다. 무한 도전 미국편 최근 KT 모바일 tv 서비스인 한편, KT는 11월말부터 대학생 참여 공모전 형식의"
"6107"	"2016-11-07"	"김수용 “‘예능인력소’ 출연 자처…밝은 이미지 원해”"	"‘빛날이’로 출격해, 요즘 예능 대세다운 강력한 입담과 개그로 큰 웃음을 몰고 온다. ‘예능인력소’를 찾아 김구라, 이수근, 김흥국, 서장훈 등 MC들을 깜짝 놀라게 했다...무한..‘굿보이’ 댄스 따라잡기에 나서며 험난한 예능계에 도전장을 내밀고, 드라마"
"6108"	"2016-11-07"	"더 독해진 '최순실 풍자'…주말 예능 접수"	"[CBS노컷뉴스 김수정 기자] 개콘 \"요즘 떠들썩한 그분.. 박근혜 대통령의 비선실세로 꼽히는 최순실 씨가 주말 예능을 접수했다. 지난 주말 예능에서 ◇ 무한도전 '무한도전'에서는 최순실 씨가 설립한 것으로 알려진 '무한도전'은 지난달 29일 방송에서도"
"6109"	"2016-11-07"	"'수드래곤' 김수용, 전성기 찾나..'예능인력소' 기대주 출격"	"'예능인력소'에 개그맨 김수용이 빛날이로 출연, 예능 대세다운 강력한 입담과 개그를 선보인다.<U+00A0>  김수용은 특히 오랜 예능 경력에도 불구하고, 바라지가 아닌 빛날이로 ..예능인력소'..'무한도전-못친소' 특집에 함께 출연하며 가까워졌다\"고 인연을 밝혔다.<U+00A0>"
"6110"	"2016-11-07"	"김수용 \"'예능인력소' 출연 자처, 앞으로 밝은 모습 보여드릴 것\""	"[스포츠조선닷컴 정유나 기자] 예능 보석 수드래곤 김수용이 tvN ..예능 대세다운 강력한 입담과 개그로 큰 .. 김수용은 특히 오랜 예능 경력에도 불구하고, 바라지가 아닌 빛날이로 '굿보이' 댄스 따라잡기에 나서며 험난한 예능계에 도전장을 내밀고, 드라마"
"6111"	"2016-11-07"	"'국악의 역습' 강남 \"어머니 나라에서 恨 깨달았어요\""	"..끼고 표현을 할 수 있는 분야가 국악이라는..‘정글의 법칙’ 등 각종 예능 프로그램에서 블루칩이 됐다. ‘판스틸러’는 서바이벌 프로그램의 본고장인 엠넷답게 대결 형식을 취했다. 지금껏 국악 세계로 들어온 것이 제일 큰 도전이라는 강남은 다른 프로그램보다"
"6112"	"2016-11-07"	"김수용, '예능인력소' 제 발로 찾아온 대세 수드래곤..대활약 예고"	"'예능인력소'에 김수용이 출연해 조세호와의 호흡을 자랑한다.  오랜 예능 경력에도 불구하고, 바라지가 아닌 빛날이로 ..예..'예능인력소'에 직접 연락해 제 발로 찾아왔다\"고 그를 소개한다.'예능인력소'에서 하려고 한다\"고 각오도 밝힌다.  최근에 무한도전"
"6113"	"2016-11-07"	"[한끼줍쇼 특집]③\"이경규·강호동, 우리 집에 밥 먹으러 와요\""	"[한끼줍쇼 특집]③\"이경규·강호동, 우리 집에 밥 먹으러 와요\" ..끼줍쇼’가 방송 이후 다양한 시청자 반응을 남기..‘한끼줍쇼’ 시청자 게시판에 남겨진 시청자들의 다양한 의견을 짚었다. ‘한끼줍쇼’가 일반 시민을 대상으로 하는 만큼 사생활 노출을 우려했다."
"6114"	"2016-11-07"	"KT, 세계최초 IPTV VR서비스 출시…집에서 리모컨으로‘OK’"	"KT 홍보 모델들이 올레 tv를 통....형비디오(VOD)를 재생하고 TV리모컨으로 360도 상하좌우는 물론 확대·축소 조종을 할 수 있다. 인기 VR 콘텐츠로는 KT가 독점으로 제공하는 MBC 예능프로그램 ‘무한도전 미국편’ ‘복면가왕 특집편’ 등이 있다."
"6115"	"2016-11-07"	"'예능인력소' 김수용 \"어두운 이미지 NO…밝은 모습 보여주겠다\""	"‘빛날이’로 출격해, 요즘 예능 대세다운 강력한 입담과 개그로 큰 웃음을 몰고 온다.  김수용은 특히 오랜 예능 경력에도 불구하고, 바라지가 아닌 빛날이로 ..예능인력소’를 찾아 ..‘굿보이’ 댄스 따라잡기에 나서며 험난한 예능계에 도전장을 내밀고, 드라마"
"6116"	"2016-11-07"	"KT, 세계최초 IPTV VR서비스 출시…집에서 리모컨으로‘OK’"	"KT 홍보 모델들이 올레 tv를 통....형비디오(VOD)를 재생하고 TV리모컨으로 360도 상하좌우는 물론 확대·축소 조종을 할 수 있다. 인기 VR 콘텐츠로는 KT가 독점으로 제공하는 MBC 예능프로그램 ‘무한도전 미국편’ ‘복면가왕 특집편’ 등이 있다."
"6117"	"2016-11-07"	"대세남 ‘양세형’, 모바일 전략게임 ‘킹 오브 킹즈’ 선택"	"‘킹 오브 킹즈(King of Kings)’의 공식 홍보모델로 개그맨 양세형을 선정했다고 7일 밝혔다...형은..특히 양세형은 최근 MBC 간판 예능 프로그램 ‘무한도전’을 비롯해 ‘숏터뷰’ 등에서 종횡무진하며 예능계 블루칩으로 떠오르고 있어 ..형이 함께하는"
"6118"	"2016-11-07"	"KT 올레tv, 리모콘으로 즐기는 VR 서비스 출시 예정"	"VR 전용 주문형비디오(VOD)를 재생하고 TV리모컨으로 360도 상/하/좌/우는 물론, 확대/축소 조종을 할 수 있다.. 독점으로 제공하는 콘텐츠로는 MBC 예능프로그램 ‘무한도전 미국편’ ‘복면가왕 특집편’ 등이 있다. [디지털뉴스국 박진형 기자]"
"6119"	"2016-11-07"	"“이러려고 담화문 들었나”… 朴 대통령 ‘패러디 봇물’"	"“이러려고 담화문 들었나”… 朴 대통령 ‘패러디 봇물’ 입력 2016-11-07 14:21:00 사진= 이재명 성남시장 트위..‘무한도전’ 갈무리.<U+00A0> 일부 정치인의 패러디로 시작해 문화, 예능 프로그램까지 ‘무한도전’에선 멤버들이 슈퍼맨 자세에 도전하자"
"6120"	"2016-11-07"	"KT, IPTV VR 서비스 공개...VR기기 없이도 생생한 영상 감상"	"+-인쇄 KT 홍보 모델들이 올레 tv를 ..올레tv 360도 기가 VR은 풀HD급 이상 고화질의 VR전용 주문형비디오(VOD)를 재생해준다.KT는 MBC 예능프로그램 무한도전 미국편과 쇼핑왕루이 메이킹필름, 복면가왕 특집편 등의 VR콘텐츠를 제공한다."
"6121"	"2016-11-07"	"제 발로 ‘예능인력소’ 찾은 ‘수드래곤’ 김수용, 큰 웃음 몰고 온다"	"..예능 대세다운 강력한 입담과.. 김수용은 특히 오랜 예능 경력에도 불구하고, 바라지가 아닌 빛날이로 ‘예능인력소’에 직접 연락해 제 발로 찾아왔다”고 소개했다. “최근에 무한도전 ‘굿보이’ 댄스 따라잡기에 나서며 험난한 예능계에 도전장을 내밀고, 드라마"
"6122"	"2016-11-07"	"KT, 세계최초 IPTV VR서비스 출시"	"..형비디오(VOD)를 재생하고 TV리모컨으로 360도 상하좌우는 물론 확대·축소 ..인기 VR 콘텐츠로는 KT가 독점으로 제공하는 MBC 예능프로그램 ‘무한도전 미국편’, ‘복면가왕 특집편’ 등이 있다. 한편 KT는 이달 말부터 대학생 참여 공모전 형식의"
"6123"	"2016-11-07"	"KT \"온 가족이 TV로 가상현실 VOD 체험하세요\""	"* 사진=KT 제공 [데일리한국 고은결 기자] ....형비디오(VOD)를 재생하고 TV리모컨으로 360도 모든 방향과 확대·축소 조종이 가능하다. VR 콘텐츠로는 KT가 독점 제공하는 MBC 예능프로그램 '무한도전 미국편'과 '복면가왕 특집편' 등이 있다."
"6124"	"2016-11-07"	"유지태, 진정성을 가지고 꾸준하게 (인터뷰)"	"최국희 감독의 첫 상업 영화 도전이다..‘1박 2일’에 출연해서 예능 하드캐리라는 평을 들었다. ‘1박 2일’이 그냥 토크쇼도 아니고, 리얼버라이어티다.‘1박 2일’ 멤버들도 텃세 부리지 않고, 잘 커버해줬다. 제작진도 예능 초짜를 많이 배려해주셨다."
"6125"	"2016-11-07"	"360도 시야각·몰입감 최고…‘올레tv’로 제대로된 가상현실 즐기세요"	"KT가 자사 IPTV 서비스인..‘올레 tv 360도 기가 VR’은 VR 전용 주문형비디오(VOD)를 재생하면, 해당 콘텐츠를 풀 HD급 이상 고화질로 제공한다. 현재 MBC 예능프로그램 ‘무한도전 미국편’ ‘복면가왕 특집편’ 등을 VR로 즐길 수 있다."
"6126"	"2016-11-07"	"더 독해진 '최순실 풍자'…주말 예능 접수"	"방송가에서 '박근혜·최순실 게이트'를 다루는 것이 본격화.. 박근혜 대통령의 비선실세로 꼽히는 최순실 씨가 주말 예능을 접수했다. 지난 주말 예능에서 ◇ 무한도전 '무한도전'에서는 최순실 씨가 설립한 것으로 알려진 '무한도전'은 지난달 29일 방송에서도"
"6127"	"2016-11-07"	"김수용 \"'예능인력소' 출연 자처, 앞으로 밝은 모습 보여드릴 것\""	"[스포츠조선닷컴 정유나 기자] 예능 보석 수드래곤 김수용이 tvN ..예능 대세다운 강력한 입담과 개그로 큰 .. 김수용은 특히 오랜 예능 경력에도 불구하고, 바라지가 아닌 빛날이로 '굿보이' 댄스 따라잡기에 나서며 험난한 예능계에 도전장을 내밀고, 드라마"
"6128"	"2016-11-07"	"KT, 세계최초 전용기기 없이 보는 가상현실 서비스"	"..형비디오(VOD)를 재생하고 TV리모컨으로 360도 상, 하, 좌, 우는 물론 확대, 축소 조종을 할 수 있다...인기 VR 콘텐츠로는 KT가 독점으로 제공하는 MBC 예능프로그램 무한도전 미국 편, 쇼핑왕루이 메이킹필름. 복면가왕 특집 편 등이 있다."
"6129"	"2016-11-07"	"KT, 올레tv에서 가상현실 콘텐츠 서비스"	"【서울=뉴시..이 서비스는 VR전용 주문형비디오(VOD)를 재생하고, TV리모컨으로 화면을 360도 돌리거나 확대 및 축소도 할 수 있다. 대표적인 VR 콘텐츠로는 KT가 독점으로 제공하는 MBC 예능프로그램 '무한도전 미국편', MBC 인기 수목드라마"
"6130"	"2016-11-07"	"KT, IPTV VR 서비스 '올레 tv 360도 기가 VR' 출시"	"..형비디오(VOD)를 재생하고 ..인기 VR 콘텐츠로는 KT가 독점으로 제공하는 MBC 예능프로그램 ‘무한도전 미국편’ ‘복면가왕 특집편’ 등이 있다. 무한 도전 미국편 최근 KT 모바일 tv 서비스인 한편, KT는 11월말부터 대학생 참여 공모전 형식의"
"6131"	"2016-11-07"	"'개콘' '무도' 등, 더 뜨거워진 최순실 사태 풍자"	"연예TV.방송 입력 2016-11-07 10:57:58, 수정 2016-11-07 11:05:..'최순실 사태'에 대한 비난이 들끓는 가운데 예능프로그램이 패러디를 통해 분노한 여론을 반영하고 있다.<U+00A0> '무한도전'은 지난주에 이어 최순실 사태를 풍자했다."
"6132"	"2016-11-07"	"[POP스포] ‘1박2일’ 김유정, 그녀를 위한 경쟁을 허한다"	"기사입력....예능에 강림했다. ..예능프로그램 ‘1박2일’ 방송 말미 예고편에는 게스트로 참여한 김유정을 위한 첨예한 경쟁전이 그려졌다. ‘1박2일’ 멤버들은 생애 가장 즐거운 수학여행을 떠나게 됐다. 하지만 즐거움이 크다면 그만큼 힘든 게 예능의 법칙이었다."
